Time Load Crosshead Temperature Chamber Stress Strain
1798.000 98.460 0.03915 45.80 -6.0686 19.950 100.074
1799.000 98.472 0.03915 45.80 -6.0786 19.950 100.087
1800.000 98.490 0.03915 45.80 -6.0839 19.949 100.105
1801.000 98.517 0.03914 45.70 -6.0764 19.950 100.132
1802.000 98.509 0.03914 45.70 -6.0825 19.947 100.124
1803.000 98.505 0.03913 45.60 -6.0870 19.949 100.120
1804.000 98.544 0.03913 45.60 -6.0976 19.949 100.160
1805.000 98.493 0.03912 45.60 -6.0919 19.950 100.108
1806.000 98.470 0.03912 45.50 -6.0767 19.946 100.085
1807.000 98.541 0.03911 45.50 -6.0706 19.952 100.157
1808.000 98.518 0.03911 45.50 -6.0748 19.950 100.133
1809.000 98.534 0.03911 45.50 -6.0775 19.952 100.149
1810.000 98.511 0.03910 45.40 -6.0746 19.946 100.126
1811.000 98.501 0.03909 45.40 -6.0849 19.949 100.116
1812.000 98.479 0.03909 45.40 -6.0777 19.946 100.094
1813.000 98.478 0.03909 45.40 -6.0817 19.949 100.093
1814.000 98.521 0.03908 45.40 -6.0911 19.946 100.136
1815.000 98.549 0.03908 45.30 -6.1095 19.952 100.165
1816.000 98.481 0.03907 45.30 -6.1100 19.946 100.096
1817.000 98.490 0.03907 45.30 -6.1186 19.946 100.104
1818.000 98.522 0.03906 45.30 -6.1215 19.949 100.137
1819.000 98.555 0.03906 45.20 -6.1161 19.946 100.171
1820.000 98.468 0.03905 45.20 -6.1120 19.952 100.083
1821.000 98.469 0.03905 45.20 -6.1113 19.949 100.084
1822.000 98.538 0.03904 45.10 -6.1175 19.946 100.154
1823.000 98.522 0.03904 45.10 -6.1138 19.943 100.138
1824.000 98.483 0.03903 45.00 -6.1147 19.946 100.097
1825.000 98.545 0.03903 45.00 -6.1424 19.946 100.161
1826.000 98.483 0.03902 45.00 -6.1540 19.946 100.097
1827.000 98.533 0.03902 44.90 -6.1617 19.949 100.149
1828.000 98.523 0.03901 44.90 -6.1632 19.949 100.138
1829.000 98.522 0.03900 44.90 -6.1576 19.946 100.137
1830.000 98.560 0.03900 44.80 -6.1513 19.948 100.176
1831.000 98.487 0.03899 44.80 -6.1465 19.943 100.102
1832.000 98.503 0.03899 44.80 -6.1462 19.946 100.118
1833.000 98.500 0.03898 44.70 -6.1373 19.946 100.115
1834.000 98.556 0.03898 44.70 -6.1313 19.943 100.172
1835.000 98.510 0.03898 44.70 -6.1094 19.946 100.125
1836.000 98.527 0.03897 44.60 -6.0925 19.949 100.142
1837.000 98.485 0.03896 44.60 -6.0839 19.950 100.100
1838.000 98.471 0.03896 44.60 -6.0898 19.946 100.086
1839.000 98.519 0.03896 44.50 -6.0724 19.945 100.134
1840.000 98.575 0.03895 44.50 -6.0542 19.946 100.191
1841.000 98.506 0.03894 44.50 -6.0387 19.945 100.121
1842.000 98.533 0.03894 44.40 -6.0362 19.943 100.149
1843.000 98.502 0.03894 44.40 -6.0234 19.946 100.117
1844.000 98.482 0.03893 44.40 -6.0171 19.943 100.097
1845.000 98.542 0.03893 44.30 -6.0105 19.946 100.158
1846.000 98.555 0.03892 44.30 -6.0148 19.946 100.171
1847.000 98.549 0.03891 44.30 -6.0081 19.943 100.165
1848.000 98.482 0.03891 44.20 -5.9922 19.946 100.096
1849.000 98.535 0.03890 44.10 -5.9748 19.946 100.151
1850.000 98.539 0.03890 44.10 -5.9535 19.946 100.154
1851.000 98.525 0.03889 44.10 -5.9286 19.940 100.141
1852.000 98.515 0.03889 44.00 -5.9043 19.943 100.130
1853.000 98.550 0.03888 44.00 -5.8966 19.946 100.165
1854.000 98.487 0.03887 44.00 -5.8884 19.940 100.102
1855.000 98.531 0.03887 43.90 -5.8793 19.943 100.146
1856.000 98.525 0.03887 43.90 -5.8745 19.943 100.140
1857.000 98.518 0.03886 43.80 -5.8718 19.943 100.133
1858.000 98.499 0.03885 43.80 -5.8624 19.943 100.114
1859.000 98.534 0.03885 43.80 -5.8471 19.940 100.150
1860.000 98.568 0.03884 43.70 -5.8270 19.943 100.184
1861.000 98.562 0.03883 43.70 -5.8068 19.949 100.178
1862.000 98.533 0.03883 43.60 -5.7891 19.943 100.149
1863.000 98.571 0.03882 43.60 -5.7883 19.943 100.187
1864.000 98.510 0.03881 43.60 -5.7764 19.946 100.125
1865.000 98.561 0.03881 43.50 -5.7548 19.946 100.177
1866.000 98.539 0.03880 43.40 -5.7433 19.943 100.155
1867.000 98.565 0.03880 43.40 -5.7191 19.950 100.181
1868.000 98.558 0.03879 43.30 -5.7151 19.943 100.174
1869.000 98.562 0.03878 43.30 -5.7020 19.946 100.178
1870.000 98.563 0.03878 43.30 -5.6931 19.943 100.179
1871.000 98.557 0.03877 43.10 -5.6935 19.940 100.173
1872.000 98.573 0.03876 43.10 -5.6912 19.943 100.189
1873.000 98.523 0.03876 43.10 -5.6894 19.943 100.139
1874.000 98.503 0.03875 43.00 -5.6885 19.941 100.118
1875.000 98.500 0.03875 42.90 -5.6915 19.943 100.114
1876.000 98.528 0.03874 42.90 -5.7009 19.943 100.143
1877.000 98.565 0.03874 42.90 -5.6865 19.946 100.181
1878.000 98.509 0.03873 42.80 -5.6670 19.943 100.125
1879.000 98.530 0.03872 42.80 -5.6529 19.940 100.146
1880.000 98.513 0.03872 42.70 -5.6473 19.943 100.128
1881.000 98.522 0.03871 42.70 -5.6433 19.941 100.138
1882.000 98.547 0.03871 42.70 -5.6508 19.943 100.163
1883.000 98.523 0.03870 42.70 -5.6512 19.944 100.138
1884.000 98.633 0.03870 42.60 -5.6600 19.945 100.250
1885.000 98.582 0.03869 42.60 -5.6465 19.943 100.198
1886.000 98.554 0.03868 42.50 -5.6350 19.944 100.169
1887.000 98.583 0.03867 42.40 -5.6368 19.944 100.200
1888.000 98.514 0.03867 42.40 -5.6328 19.941 100.129
1889.000 98.552 0.03866 42.30 -5.6182 19.941 100.168
1890.000 98.586 0.03865 42.30 -5.6082 19.941 100.202
1891.000 98.622 0.03865 42.30 -5.6107 19.944 100.239
1892.000 98.581 0.03864 42.20 -5.6128 19.941 100.197
1893.000 98.512 0.03863 42.10 -5.6216 19.941 100.127
1894.000 98.539 0.03863 42.10 -5.6199 19.941 100.155
1895.000 98.491 0.03862 42.00 -5.6162 19.941 100.106
1896.000 98.600 0.03861 41.90 -5.6127 19.941 100.216
1897.000 98.628 0.03861 41.90 -5.5962 19.941 100.245
1898.000 98.612 0.03860 41.80 -5.5866 19.944 100.229
1899.000 98.593 0.03859 41.70 -5.5665 19.944 100.209
1900.000 98.577 0.03858 41.70 -5.5532 19.941 100.193
1901.000 98.533 0.03857 41.60 -5.5352 19.944 100.149
1902.000 98.527 0.03857 41.60 -5.5439 19.947 100.142
1903.000 98.550 0.03856 41.60 -5.5397 19.941 100.166
1904.000 98.517 0.03856 41.50 -5.5338 19.944 100.132
1905.000 98.524 0.03855 41.40 -5.5403 19.944 100.139
1906.000 98.554 0.03854 41.40 -5.5349 19.944 100.169
1907.000 98.527 0.03854 41.30 -5.5149 19.941 100.142
1908.000 98.502 0.03853 41.30 -5.5034 19.947 100.117
1909.000 98.634 0.03853 41.30 -5.4901 19.944 100.251
1910.000 98.492 0.03852 41.20 -5.4784 19.943 100.107
1911.000 98.554 0.03852 41.20 -5.4621 19.944 100.170
1912.000 98.600 0.03851 41.20 -5.4563 19.943 100.216
1913.000 98.686 0.03850 41.10 -5.4333 19.944 100.304
1914.000 98.629 0.03848 41.10 -5.4155 19.943 100.246
1915.000 98.553 0.03848 40.90 -5.3978 19.940 100.168
1916.000 98.521 0.03847 40.80 -5.3901 19.940 100.136
1917.000 98.542 0.03846 40.80 -5.3938 19.943 100.157
1918.000 98.482 0.03846 40.80 -5.3771 19.943 100.097
1919.000 98.559 0.03845 40.70 -5.3571 19.940 100.175
1920.000 98.571 0.03844 40.70 -5.3361 19.943 100.187
1921.000 98.553 0.03844 40.60 -5.3170 19.943 100.169
1922.000 98.559 0.03843 40.50 -5.3078 19.946 100.175
1923.000 98.583 0.03843 40.50 -5.2951 19.938 100.199
1924.000 98.590 0.03842 40.40 -5.2984 19.943 100.207
1925.000 98.584 0.03841 40.40 -5.3098 19.941 100.200
1926.000 98.521 0.03840 40.40 -5.3237 19.940 100.136
1927.000 98.562 0.03840 40.30 -5.3227 19.946 100.178
1928.000 98.575 0.03839 40.30 -5.3194 19.946 100.192
1929.000 98.566 0.03838 40.30 -5.3119 19.943 100.182
1930.000 98.559 0.03837 40.20 -5.3021 19.943 100.174
1931.000 98.594 0.03837 40.10 -5.3084 19.946 100.210
1932.000 98.595 0.03836 40.10 -5.2999 19.947 100.211
1933.000 98.564 0.03835 40.00 -5.2933 19.943 100.180
1934.000 98.546 0.03834 40.00 -5.2876 19.944 100.162
1935.000 98.635 0.03833 40.00 -5.2788 19.944 100.252
1936.000 98.627 0.03833 39.90 -5.2750 19.944 100.244
1937.000 98.619 0.03832 39.80 -5.2660 19.944 100.236
1938.000 98.609 0.03831 39.80 -5.2508 19.944 100.226
1939.000 98.586 0.03830 39.70 -5.2402 19.944 100.202
1940.000 98.550 0.03829 39.60 -5.2390 19.944 100.166
1941.000 98.500 0.03828 39.60 -5.2229 19.944 100.115
1942.000 98.584 0.03828 39.50 -5.2131 19.944 100.201
1943.000 98.556 0.03827 39.40 -5.1865 19.944 100.172
1944.000 98.536 0.03826 39.40 -5.1623 19.946 100.152
1945.000 98.555 0.03826 39.40 -5.1550 19.941 100.171
1946.000 98.568 0.03825 39.40 -5.1464 19.944 100.184
1947.000 98.562 0.03824 39.40 -5.1335 19.944 100.178
1948.000 98.691 0.03824 39.30 -5.1301 19.947 100.309
1949.000 98.674 0.03822 39.20 -5.1339 19.944 100.292
1950.000 98.579 0.03821 39.20 -5.1471 19.947 100.195
1951.000 98.567 0.03820 39.10 -5.1554 19.944 100.183
1952.000 98.618 0.03820 39.00 -5.1711 19.945 100.235
1953.000 98.598 0.03819 39.00 -5.1736 19.947 100.215
1954.000 98.656 0.03818 38.90 -5.1744 19.944 100.274
1955.000 98.583 0.03817 38.80 -5.1862 19.947 100.200
1956.000 98.566 0.03816 38.80 -5.1902 19.942 100.182
1957.000 98.568 0.03816 38.70 -5.1886 19.944 100.185
1958.000 98.593 0.03815 38.60 -5.2039 19.946 100.209
1959.000 98.548 0.03814 38.60 -5.2113 19.944 100.164
1960.000 98.506 0.03813 38.60 -5.2340 19.944 100.121
1961.000 98.523 0.03813 38.50 -5.2485 19.947 100.138
1962.000 98.533 0.03813 38.50 -5.2592 19.945 100.148
1963.000 98.565 0.03812 38.50 -5.2714 19.943 100.181
1964.000 98.659 0.03811 38.40 -5.2829 19.945 100.276
1965.000 98.587 0.03810 38.40 -5.2775 19.944 100.204
1966.000 98.615 0.03809 38.40 -5.2781 19.944 100.231
1967.000 98.646 0.03808 38.30 -5.2839 19.944 100.264
1968.000 98.599 0.03807 38.30 -5.2624 19.944 100.216
1969.000 98.562 0.03807 38.20 -5.2592 19.941 100.178
1970.000 98.596 0.03806 38.10 -5.2587 19.944 100.213
1971.000 98.584 0.03805 38.10 -5.2594 19.941 100.200
1972.000 98.594 0.03804 38.10 -5.2648 19.944 100.211
1973.000 98.579 0.03804 38.10 -5.2786 19.940 100.195
1974.000 98.686 0.03803 38.00 -5.2754 19.943 100.304
1975.000 98.635 0.03802 37.90 -5.2722 19.937 100.252
1976.000 98.557 0.03801 37.90 -5.2840 19.941 100.173
1977.000 98.615 0.03800 37.90 -5.3058 19.946 100.232
1978.000 98.599 0.03799 37.80 -5.3280 19.946 100.215
1979.000 98.562 0.03798 37.80 -5.3506 19.940 100.178
1980.000 98.580 0.03798 37.70 -5.3656 19.940 100.196
1981.000 98.568 0.03797 37.60 -5.3631 19.943 100.184
1982.000 98.602 0.03796 37.60 -5.3692 19.940 100.218
1983.000 98.670 0.03795 37.60 -5.3688 19.937 100.288
1984.000 98.607 0.03794 37.50 -5.3864 19.937 100.224
1985.000 98.634 0.03793 37.50 -5.4054 19.940 100.251
1986.000 98.603 0.03793 37.40 -5.4107 19.940 100.220
1987.000 98.606 0.03792 37.30 -5.4188 19.940 100.223
1988.000 98.619 0.03791 37.30 -5.4449 19.940 100.236
1989.000 98.613 0.03790 37.30 -5.4733 19.937 100.230
1990.000 98.614 0.03789 37.20 -5.4963 19.941 100.231
1991.000 98.686 0.03788 37.20 -5.5182 19.934 100.304
1992.000 98.601 0.03787 37.10 -5.5508 19.940 100.217
1993.000 98.553 0.03786 37.00 -5.5670 19.934 100.169
1994.000 98.569 0.03785 37.00 -5.5858 19.937 100.185
1995.000 98.527 0.03785 36.90 -5.6092 19.931 100.142
1996.000 98.547 0.03784 36.90 -5.6325 19.940 100.162
1997.000 98.579 0.03783 36.90 -5.6593 19.934 100.195
1998.000 98.570 0.03782 36.80 -5.6917 19.934 100.186
1999.000 98.667 0.03781 36.80 -5.7121 19.934 100.284
2000.000 98.574 0.03780 36.80 -5.7158 19.934 100.190
2001.000 98.579 0.03780 36.70 -5.7138 19.940 100.195
2002.000 98.571 0.03779 36.70 -5.7117 19.934 100.187
2003.000 98.604 0.03778 36.70 -5.7147 19.935 100.220
2004.000 98.589 0.03777 36.60 -5.7139 19.935 100.205
2005.000 98.591 0.03776 36.50 -5.7180 19.935 100.208
2006.000 98.672 0.03776 36.50 -5.7368 19.935 100.289
2007.000 98.582 0.03774 36.40 -5.7597 19.932 100.198
2008.000 98.582 0.03774 36.40 -5.7731 19.932 100.199
2009.000 98.570 0.03773 36.40 -5.7760 19.935 100.186
2010.000 98.640 0.03772 36.30 -5.7752 19.933 100.258
2011.000 98.665 0.03771 36.20 -5.7758 19.932 100.283
2012.000 98.562 0.03770 36.20 -5.7709 19.932 100.178
2013.000 98.684 0.03769 36.20 -5.7804 19.935 100.302
2014.000 98.616 0.03768 36.00 -5.8001 19.935 100.233
2015.000 98.656 0.03767 36.00 -5.8007 19.932 100.273
2016.000 98.724 0.03766 36.00 -5.8036 19.932 100.343
2017.000 98.606 0.03765 35.80 -5.8130 19.932 100.222
2018.000 98.590 0.03764 35.80 -5.8226 19.935 100.206
2019.000 98.561 0.03763 35.70 -5.8391 19.932 100.177
2020.000 98.606 0.03763 35.70 -5.8471 19.932 100.222
2021.000 98.674 0.03762 35.70 -5.8368 19.929 100.292
2022.000 98.541 0.03761 35.60 -5.8411 19.932 100.156
2023.000 98.604 0.03760 35.50 -5.8535 19.935 100.221
2024.000 98.659 0.03759 35.50 -5.8600 19.935 100.276
2025.000 98.536 0.03758 35.50 -5.8684 19.932 100.151
2026.000 98.672 0.03757 35.40 -5.8593 19.932 100.289
2027.000 98.676 0.03756 35.40 -5.8576 19.929 100.294
2028.000 98.593 0.03755 35.30 -5.8644 19.931 100.210
2029.000 98.556 0.03754 35.30 -5.8761 19.931 100.171
2030.000 98.759 0.03753 35.30 -5.8765 19.928 100.378
2031.000 98.807 0.03752 35.20 -5.8919 19.931 100.427
2032.000 98.607 0.03750 35.20 -5.8977 19.932 100.224
2033.000 98.560 0.03749 35.00 -5.8908 19.928 100.176
2034.000 98.634 0.03748 34.90 -5.8898 19.931 100.251
2035.000 98.622 0.03748 34.90 -5.9140 19.928 100.239
2036.000 98.586 0.03746 34.80 -5.9275 19.934 100.203
2037.000 98.704 0.03746 34.70 -5.9418 19.931 100.323
2038.000 98.563 0.03744 34.70 -5.9557 19.931 100.179
2039.000 98.569 0.03744 34.60 -5.9611 19.931 100.185
2040.000 98.632 0.03743 34.60 -5.9665 19.931 100.249
2041.000 98.678 0.03742 34.60 -5.9559 19.931 100.296
2042.000 98.590 0.03741 34.50 -5.9481 19.928 100.207
2043.000 98.624 0.03740 34.40 -5.9338 19.928 100.241
2044.000 98.660 0.03739 34.40 -5.9222 19.931 100.278
2045.000 98.556 0.03738 34.40 -5.9062 19.931 100.172
2046.000 98.571 0.03738 34.30 -5.8977 19.934 100.187
2047.000 98.645 0.03737 34.30 -5.8909 19.928 100.262
2048.000 98.569 0.03736 34.30 -5.8665 19.931 100.185
2049.000 98.630 0.03735 34.20 -5.8537 19.932 100.247
2050.000 98.640 0.03734 34.20 -5.8464 19.928 100.257
2051.000 98.619 0.03733 34.20 -5.8429 19.929 100.236
2052.000 98.615 0.03732 34.10 -5.8508 19.931 100.232
2053.000 98.669 0.03731 34.10 -5.8426 19.932 100.287
2054.000 98.641 0.03730 34.00 -5.8253 19.925 100.258
2055.000 98.566 0.03730 34.00 -5.8180 19.932 100.182
2056.000 98.595 0.03729 34.00 -5.8056 19.932 100.212
2057.000 98.634 0.03728 33.90 -5.8018 19.932 100.251
2058.000 98.658 0.03727 33.90 -5.7910 19.931 100.275
2059.000 98.700 0.03726 33.90 -5.7779 19.932 100.318
2060.000 98.720 0.03724 33.80 -5.7684 19.935 100.339
2061.000 98.618 0.03723 33.70 -5.7523 19.929 100.235
2062.000 98.630 0.03722 33.70 -5.7131 19.932 100.247
2063.000 98.622 0.03721 33.70 -5.6867 19.932 100.239
2064.000 98.664 0.03720 33.60 -5.6722 19.929 100.282
2065.000 98.659 0.03719 33.60 -5.6680 19.930 100.277
2066.000 98.580 0.03719 33.50 -5.6673 19.932 100.197
2067.000 98.586 0.03718 33.40 -5.6569 19.929 100.202
2068.000 98.581 0.03717 33.40 -5.6659 19.932 100.197
2069.000 98.647 0.03716 33.40 -5.6720 19.931 100.265
2070.000 98.783 0.03715 33.30 -5.6855 19.929 100.403
2071.000 98.699 0.03714 33.30 -5.6813 19.932 100.317
2072.000 98.575 0.03713 33.20 -5.6906 19.932 100.191
2073.000 98.663 0.03712 33.20 -5.6872 19.935 100.280
2074.000 98.662 0.03711 33.20 -5.6772 19.930 100.280
2075.000 98.635 0.03710 33.10 -5.6776 19.934 100.252
2076.000 98.651 0.03709 33.00 -5.6666 19.931 100.268
2077.000 98.625 0.03707 33.00 -5.6630 19.934 100.242
2078.000 98.648 0.03707 32.90 -5.6730 19.931 100.265
2079.000 98.634 0.03706 32.90 -5.6750 19.931 100.251
2080.000 98.706 0.03705 32.90 -5.6641 19.935 100.325
2081.000 98.701 0.03704 32.80 -5.6582 19.931 100.320
2082.000 98.575 0.03702 32.80 -5.6686 19.934 100.192
2083.000 98.635 0.03702 32.80 -5.6828 19.930 100.252
2084.000 98.676 0.03701 32.70 -5.6930 19.934 100.294
2085.000 98.584 0.03700 32.60 -5.7007 19.934 100.200
2086.000 98.831 0.03698 32.60 -5.7105 19.928 100.451
2087.000 98.754 0.03697 32.50 -5.7264 19.934 100.373
2088.000 98.672 0.03695 32.50 -5.7410 19.929 100.290
2089.000 98.645 0.03694 32.40 -5.7429 19.931 100.262
2090.000 98.547 0.03693 32.30 -5.7460 19.934 100.163
2091.000 98.715 0.03693 32.30 -5.7534 19.925 100.333
2092.000 98.764 0.03692 32.20 -5.7599 19.933 100.383
2093.000 98.678 0.03691 32.10 -5.7630 19.928 100.296
2094.000 98.617 0.03689 32.10 -5.7617 19.931 100.234
2095.000 98.569 0.03689 32.00 -5.7648 19.934 100.185
2096.000 98.610 0.03688 32.00 -5.7809 19.928 100.226
2097.000 98.597 0.03687 32.00 -5.7930 19.935 100.214
2098.000 98.622 0.03686 31.90 -5.8003 19.931 100.239
2099.000 98.596 0.03685 31.80 -5.7928 19.934 100.212
2100.000 98.568 0.03684 31.80 -5.7983 19.935 100.185
2101.000 98.559 0.03683 31.80 -5.8003 19.933 100.175
2102.000 98.612 0.03683 31.80 -5.8070 19.935 100.229
2103.000 98.935 0.03681 31.80 -5.8151 19.937 100.557
2104.000 98.798 0.03680 31.70 -5.8127 19.938 100.418
2105.000 98.660 0.03678 31.60 -5.8097 19.932 100.277
2106.000 98.685 0.03677 31.60 -5.8194 19.932 100.303
2107.000 98.631 0.03676 31.40 -5.8229 19.934 100.248
2108.000 98.584 0.03675 31.40 -5.8130 19.932 100.201
2109.000 98.604 0.03674 31.40 -5.8030 19.937 100.221
2110.000 98.555 0.03673 31.30 -5.7862 19.932 100.171
2111.000 98.784 0.03672 31.20 -5.7724 19.935 100.403
2112.000 98.649 0.03671 31.20 -5.7467 19.936 100.266
2113.000 98.606 0.03670 31.20 -5.7228 19.935 100.222
2114.000 98.680 0.03669 31.10 -5.7046 19.935 100.298
2115.000 98.580 0.03668 31.10 -5.6942 19.932 100.196
2116.000 98.612 0.03667 31.00 -5.6899 19.936 100.229
2117.000 98.688 0.03666 31.00 -5.6817 19.935 100.306
2118.000 98.724 0.03665 31.00 -5.6710 19.938 100.343
2119.000 98.630 0.03664 30.90 -5.6672 19.935 100.247
2120.000 98.604 0.03663 30.90 -5.6753 19.941 100.221
2121.000 98.600 0.03662 30.90 -5.6697 19.939 100.217
2122.000 98.713 0.03661 30.80 -5.6614 19.938 100.332
2123.000 98.707 0.03659 30.70 -5.6405 19.938 100.326
2124.000 98.589 0.03658 30.70 -5.6470 19.935 100.205
2125.000 98.563 0.03657 30.70 -5.6467 19.937 100.179
2126.000 98.608 0.03657 30.60 -5.6579 19.934 100.224
2127.000 98.596 0.03656 30.60 -5.6676 19.935 100.213
2128.000 98.634 0.03655 30.60 -5.6759 19.938 100.251
2129.000 98.595 0.03654 30.50 -5.6750 19.940 100.212
2130.000 98.645 0.03653 30.50 -5.6809 19.940 100.262
2131.000 98.651 0.03652 30.50 -5.6668 19.937 100.268
2132.000 98.643 0.03651 30.50 -5.6431 19.940 100.260
2133.000 98.658 0.03650 30.50 -5.6343 19.940 100.275
2134.000 98.730 0.03649 30.40 -5.6312 19.937 100.349
2135.000 98.664 0.03648 30.30 -5.6061 19.940 100.282
2136.000 98.717 0.03646 30.30 -5.5829 19.940 100.335
2137.000 98.689 0.03645 30.20 -5.5788 19.937 100.307
2138.000 98.715 0.03644 30.20 -5.5713 19.934 100.333
2139.000 98.632 0.03643 30.20 -5.5692 19.941 100.249
2140.000 98.606 0.03642 30.00 -5.5659 19.944 100.223
2141.000 98.682 0.03641 30.00 -5.5665 19.944 100.300
2142.000 98.673 0.03640 30.00 -5.5655 19.944 100.291
2143.000 98.598 0.03639 30.00 -5.5507 19.946 100.215
2144.000 98.600 0.03638 30.00 -5.5369 19.944 100.217
2145.000 98.638 0.03637 29.90 -5.5178 19.944 100.255
2146.000 98.632 0.03636 29.90 -5.4895 19.944 100.249
2147.000 98.616 0.03635 29.90 -5.4762 19.944 100.233
2148.000 98.787 0.03634 29.80 -5.4833 19.944 100.407
2149.000 98.767 0.03632 29.70 -5.4843 19.947 100.386
2150.000 98.654 0.03631 29.70 -5.4694 19.947 100.272
2151.000 98.678 0.03630 29.60 -5.4487 19.944 100.296
2152.000 98.693 0.03629 29.60 -5.4385 19.947 100.311
2153.000 98.647 0.03628 29.60 -5.4202 19.948 100.264
2154.000 98.594 0.03627 29.50 -5.4036 19.947 100.210
2155.000 98.662 0.03626 29.40 -5.3982 19.950 100.280
2156.000 98.617 0.03624 29.40 -5.3713 19.950 100.233
2157.000 98.577 0.03623 29.30 -5.3355 19.951 100.193
2158.000 98.569 0.03622 29.30 -5.3057 19.947 100.185
2159.000 98.634 0.03622 29.30 -5.2855 19.950 100.251
2160.000 98.638 0.03620 29.30 -5.2852 19.950 100.255
2161.000 98.612 0.03620 29.20 -5.2754 19.953 100.229
2162.000 98.690 0.03619 29.20 -5.2582 19.953 100.308
2163.000 98.645 0.03618 29.20 -5.2387 19.953 100.262
2164.000 98.653 0.03617 29.10 -5.2369 19.956 100.270
2165.000 98.726 0.03615 29.10 -5.2337 19.956 100.345
2166.000 98.653 0.03614 29.00 -5.2420 19.956 100.270
2167.000 98.675 0.03613 29.00 -5.2266 19.959 100.293
2168.000 98.745 0.03612 29.00 -5.2193 19.959 100.364
2169.000 98.676 0.03611 28.90 -5.2097 19.956 100.293
2170.000 98.704 0.03609 28.90 -5.2102 19.959 100.322
2171.000 98.718 0.03608 28.90 -5.1936 19.958 100.336
2172.000 98.633 0.03607 28.80 -5.1755 19.958 100.250
2173.000 98.669 0.03606 28.70 -5.1606 19.961 100.287
2174.000 98.623 0.03605 28.70 -5.1595 19.955 100.240
2175.000 98.636 0.03604 28.70 -5.1659 19.961 100.254
2176.000 98.706 0.03603 28.60 -5.1566 19.961 100.325
2177.000 98.732 0.03602 28.60 -5.1556 19.959 100.351
2178.000 98.648 0.03601 28.50 -5.1568 19.958 100.265
2179.000 98.656 0.03600 28.50 -5.1717 19.961 100.274
2180.000 98.640 0.03599 28.50 -5.1637 19.961 100.257
2181.000 98.589 0.03598 28.50 -5.1662 19.962 100.205
2182.000 98.877 0.03596 28.40 -5.1543 19.965 100.498
2183.000 98.741 0.03594 28.40 -5.1371 19.962 100.360
2184.000 98.649 0.03593 28.20 -5.1023 19.962 100.267
2185.000 98.753 0.03592 28.10 -5.0781 19.958 100.372
2186.000 98.677 0.03591 28.10 -5.0577 19.968 100.295
2187.000 98.692 0.03590 28.00 -5.0517 19.965 100.310
2188.000 98.857 0.03588 27.90 -5.0329 19.967 100.477
2189.000 98.687 0.03587 27.90 -5.0222 19.965 100.305
2190.000 98.525 0.03585 27.70 -5.0311 19.965 100.140
2191.000 98.601 0.03585 27.70 -5.0379 19.965 100.218
2192.000 98.607 0.03584 27.70 -5.0204 19.969 100.224
2193.000 98.637 0.03583 27.70 -4.9901 19.969 100.254
2194.000 98.627 0.03582 27.70 -4.9652 19.967 100.244
2195.000 98.645 0.03581 27.70 -4.9463 19.965 100.262
2196.000 98.611 0.03580 27.60 -4.9109 19.969 100.227
2197.000 98.647 0.03580 27.60 -4.8936 19.970 100.265
2198.000 98.612 0.03578 27.60 -4.8903 19.972 100.229
2199.000 98.611 0.03578 27.60 -4.8650 19.969 100.228
2200.000 98.646 0.03576 27.60 -4.8579 19.971 100.263
2201.000 98.679 0.03576 27.60 -4.8490 19.972 100.297
2202.000 98.786 0.03574 27.50 -4.8405 19.972 100.406
2203.000 98.699 0.03572 27.50 -4.8314 19.969 100.318
2204.000 98.608 0.03571 27.40 -4.8303 19.972 100.225
2205.000 98.634 0.03570 27.40 -4.8220 19.972 100.251
2206.000 98.619 0.03569 27.40 -4.8237 19.975 100.236
2207.000 98.749 0.03569 27.40 -4.8173 19.968 100.368
2208.000 98.817 0.03567 27.30 -4.8196 19.976 100.438
2209.000 98.643 0.03565 27.30 -4.8027 19.974 100.260
2210.000 98.680 0.03564 27.20 -4.7936 19.971 100.298
2211.000 98.740 0.03563 27.10 -4.7912 19.974 100.359
